                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    820,                0.84881,                0.80224,                  1.146,                0.93669,                0.85842,                0.91686,                0.79293,                0.63501,                0.58737,                 0.9944,              0.0072973,              0.0072973,              0.0072973
                    821,                0.85422,                0.83957,                 1.1781,                 0.9389,                0.84947,                0.90995,                0.78399,                0.63368,                0.58142,                0.99403,               0.007294,               0.007294,               0.007294
                    822,                0.86316,                0.79503,                 1.1369,                0.92152,                 0.8579,                0.91087,                0.78291,                0.63825,                0.58796,                0.99953,              0.0072907,              0.0072907,              0.0072907
                    823,                0.91875,                0.85023,                 1.1548,                0.92291,                0.86778,                0.91347,                0.77301,                0.64343,                0.60059,                 1.0002,              0.0072874,              0.0072874,              0.0072874
                    824,                0.89059,                0.84604,                 1.1576,                0.91158,                0.87192,                 0.9148,                0.77295,                0.65047,                0.60963,                 1.0051,              0.0072841,              0.0072841,              0.0072841
                    825,                0.92607,                0.87361,                 1.1907,                0.92791,                 0.8712,                0.91574,                0.77402,                0.64254,                0.59984,                0.99922,              0.0072808,              0.0072808,              0.0072808
                    826,                0.84445,                0.82535,                 1.1486,                0.93118,                0.86854,                0.91444,                0.77595,                0.64062,                0.59206,                0.99721,              0.0072775,              0.0072775,              0.0072775
                    827,                0.83913,                0.81958,                 1.1532,                0.93051,                0.86387,                0.91241,                 0.7811,                0.63908,                 0.5882,                0.99719,              0.0072742,              0.0072742,              0.0072742
                    828,                0.86362,                0.83935,                 1.1505,                0.93501,                0.86646,                0.91395,                0.77837,                0.64234,                 0.5866,                0.99726,              0.0072709,              0.0072709,              0.0072709
                    829,                0.86338,                0.84466,                 1.1737,                0.90889,                0.89009,                0.91935,                0.78039,                0.63498,                 0.5925,                0.99256,              0.0072676,              0.0072676,              0.0072676
                    830,                 0.8518,                0.80983,                 1.1446,                0.94599,                0.87305,                0.91996,                0.78659,                0.64252,                0.59318,                0.99452,              0.0072643,              0.0072643,              0.0072643
                    831,                0.82342,                0.78236,                  1.118,                0.93742,                0.87234,                0.91997,                0.78803,                0.63902,                0.59228,                0.99392,               0.007261,               0.007261,               0.007261
                    832,                0.87117,                0.82289,                 1.1303,                0.92286,                0.87978,                0.91872,                0.78396,                0.63167,                0.59165,                 0.9935,              0.0072577,              0.0072577,              0.0072577
                    833,                0.86546,                0.81982,                 1.1356,                 0.9171,                0.87451,                0.91829,                0.78042,                0.63953,                0.59317,                0.99795,              0.0072544,              0.0072544,              0.0072544
                    834,                  0.892,                0.85468,                 1.1698,                0.92602,                0.88082,                0.92206,                0.78936,                0.64471,                0.59596,                0.99941,              0.0072511,              0.0072511,              0.0072511
                    835,                0.89938,                0.84741,                 1.1362,                0.92043,                0.87793,                0.92259,                0.79214,                0.64323,                0.60436,                0.99834,              0.0072478,              0.0072478,              0.0072478
                    836,                0.82606,                0.80823,                 1.1171,                0.91472,                0.87388,                0.92323,                0.78865,                0.64793,                 0.6027,                 1.0026,              0.0072445,              0.0072445,              0.0072445
                    837,                 0.8784,                0.84056,                 1.1457,                0.92759,                0.86571,                0.92062,                0.78813,                0.64554,                0.59584,                 1.0035,              0.0072412,              0.0072412,              0.0072412
                    838,                0.83311,                0.80971,                 1.1376,                0.94318,                0.85282,                0.92006,                0.79134,                0.64552,                0.59405,                 1.0039,              0.0072379,              0.0072379,              0.0072379
                    839,                0.88593,                 0.8822,                 1.1918,                0.93373,                0.85741,                0.92037,                0.79369,                 0.6342,                0.58357,                 1.0013,              0.0072346,              0.0072346,              0.0072346
                    840,                0.88724,                 0.8589,                  1.177,                0.93746,                0.86049,                0.92144,                0.78965,                0.63612,                0.58644,                 1.0033,              0.0072313,              0.0072313,              0.0072313
                    841,                0.86442,                0.80499,                 1.1215,                0.93134,                0.86598,                0.91856,                0.78556,                0.63702,                0.58987,                 1.0038,               0.007228,               0.007228,               0.007228
                    842,                0.84505,                0.79181,                  1.141,                0.93563,                 0.8655,                0.92012,                0.78782,                0.63007,                0.58165,                  0.998,              0.0072247,              0.0072247,              0.0072247
                    843,                0.85256,                0.81244,                 1.1495,                0.92524,                0.87013,                0.91781,                 0.7862,                0.63348,                0.57905,                0.99829,              0.0072214,              0.0072214,              0.0072214
                    844,                0.88372,                0.84029,                 1.1581,                0.92061,                0.86476,                0.91534,                0.78244,                0.63703,                0.58141,                0.99876,              0.0072181,              0.0072181,              0.0072181
                    845,                0.85008,                0.81576,                   1.14,                0.93364,                0.86065,                 0.9202,                0.77981,                0.64354,                0.57975,                 1.0019,              0.0072148,              0.0072148,              0.0072148
                    846,                0.83348,                0.78839,                 1.1189,                0.92785,                0.86319,                0.91707,                 0.7892,                  0.638,                0.58535,                 1.0011,              0.0072115,              0.0072115,              0.0072115
                    847,                 0.8497,                0.78853,                 1.1349,                0.93775,                0.85981,                0.92127,                0.78928,                0.64312,                0.59675,                 1.0034,              0.0072082,              0.0072082,              0.0072082
                    848,                0.85781,                0.81726,                 1.1407,                 0.9383,                0.85421,                0.92062,                0.79016,                0.64307,                0.59888,                 1.0044,              0.0072049,              0.0072049,              0.0072049
                    849,                0.86004,                0.82835,                 1.1616,                0.93463,                 0.8515,                0.91857,                0.78996,                0.63077,                0.58952,                0.99618,              0.0072016,              0.0072016,              0.0072016
                    850,                0.87996,                0.81999,                 1.1554,                0.94327,                0.85055,                0.91789,                0.78693,                0.64145,                0.58434,                 1.0014,              0.0071983,              0.0071983,              0.0071983
                    851,                0.84209,                0.77488,                 1.1241,                0.94233,                0.87181,                0.92238,                 0.7828,                0.64746,                0.57975,                 1.0059,               0.007195,               0.007195,               0.007195
                    852,                0.82802,                0.81485,                 1.1264,                0.94307,                0.86756,                0.91915,                0.78458,                0.63944,                 0.5732,                0.99989,              0.0071917,              0.0071917,              0.0071917
                    853,                0.86279,                0.81368,                 1.1415,                0.93592,                0.86021,                0.91903,                0.78363,                0.62962,                0.56505,                0.99354,              0.0071884,              0.0071884,              0.0071884
                    854,                0.87838,                0.80615,                 1.1276,                 0.9376,                0.86636,                0.91807,                0.78436,                 0.6301,                0.57064,                0.99102,              0.0071851,              0.0071851,              0.0071851
                    855,                0.83688,                0.80595,                 1.1286,                0.94407,                0.86037,                0.91806,                0.79315,                0.62867,                0.56382,                0.98951,              0.0071818,              0.0071818,              0.0071818
                    856,                0.86361,                0.82645,                 1.1566,                0.94037,                0.86222,                 0.9157,                0.78979,                 0.6285,                0.56743,                0.99001,              0.0071785,              0.0071785,              0.0071785
                    857,                 0.8635,                0.83789,                 1.1598,                0.91844,                0.87199,                0.91525,                0.78797,                 0.6275,                0.57134,                0.98828,              0.0071752,              0.0071752,              0.0071752
                    858,                0.89779,                0.85236,                 1.1599,                0.91168,                0.87318,                0.91483,                0.78921,                0.63345,                0.57107,                0.99052,              0.0071719,              0.0071719,              0.0071719
                    859,                 0.8486,                0.78203,                 1.1062,                0.91963,                0.87092,                0.91601,                0.78386,                0.63666,                0.57665,                0.99481,              0.0071686,              0.0071686,              0.0071686
                    860,                0.83256,                0.77072,                 1.1129,                0.91774,                0.87428,                0.91678,                 0.7865,                0.63742,                0.58644,                 0.9957,              0.0071653,              0.0071653,              0.0071653
                    861,                0.83662,                0.80573,                 1.1214,                0.91707,                0.86669,                0.91554,                0.78091,                0.63611,                 0.5878,                  0.994,               0.007162,               0.007162,               0.007162
                    862,                0.82845,                0.78242,                 1.1227,                0.91815,                0.86601,                0.91398,                0.77972,                0.63567,                0.58895,                0.99623,              0.0071587,              0.0071587,              0.0071587
                    863,                0.86605,                0.85384,                 1.1666,                0.92668,                0.86093,                 0.9152,                0.78123,                 0.6226,                 0.5784,                0.98619,              0.0071554,              0.0071554,              0.0071554
                    864,                  0.833,                0.77634,                 1.1159,                0.93694,                0.85842,                0.91773,                0.78839,                0.62467,                0.57592,                 0.9874,              0.0071521,              0.0071521,              0.0071521
                    865,                0.86652,                0.78798,                 1.1266,                0.92185,                0.86775,                0.91741,                0.78626,                0.62764,                0.57638,                0.98943,              0.0071488,              0.0071488,              0.0071488
                    866,                0.85163,                 0.7669,                 1.1118,                0.92389,                0.86985,                0.91633,                 0.7862,                0.62732,                 0.5685,                0.98706,              0.0071455,              0.0071455,              0.0071455
                    867,                0.84463,                0.80686,                 1.1351,                0.93319,                0.86468,                0.92102,                0.79149,                0.62858,                0.56776,                0.98935,              0.0071422,              0.0071422,              0.0071422
                    868,                0.83402,                0.78691,                 1.1425,                0.94456,                 0.8541,                0.92021,                0.79244,                0.62695,                0.56502,                0.98966,              0.0071389,              0.0071389,              0.0071389
                    869,                0.85014,                0.83081,                 1.1566,                0.94512,                0.85494,                0.92146,                0.79235,                0.61875,                0.56282,                0.98827,              0.0071356,              0.0071356,              0.0071356
                    870,                0.82609,                0.82303,                 1.1311,                0.94863,                0.85759,                0.92036,                0.79476,                0.62319,                0.57063,                0.99036,              0.0071323,              0.0071323,              0.0071323
                    871,                0.86756,                  0.807,                 1.1582,                0.94728,                0.86153,                 0.9214,                0.79317,                0.62489,                0.57025,                0.99152,               0.007129,               0.007129,               0.007129
                    872,                0.80655,                0.78204,                   1.12,                0.95047,                0.86239,                0.92242,                0.79378,                0.62609,                0.56832,                0.99164,              0.0071257,              0.0071257,              0.0071257
                    873,                0.84557,                0.79957,                 1.1279,                0.93883,                0.86864,                0.92493,                 0.7861,                0.62663,                0.56697,                0.99219,              0.0071224,              0.0071224,              0.0071224
                    874,                0.87664,                0.79928,                 1.1238,                0.92802,                0.87108,                0.92121,                0.78565,                0.62825,                0.57061,                0.99052,              0.0071191,              0.0071191,              0.0071191
                    875,                0.83918,                 0.7766,                 1.1323,                0.92782,                0.86962,                0.92063,                0.78301,                0.63058,                0.57359,                0.99286,              0.0071158,              0.0071158,              0.0071158
                    876,                0.87765,                0.86664,                 1.1702,                0.93182,                0.86072,                0.91988,                0.78348,                0.63401,                0.57545,                0.99488,              0.0071125,              0.0071125,              0.0071125
                    877,                0.85445,                0.79772,                 1.1257,                0.94097,                0.85788,                 0.9198,                0.78332,                0.63015,                0.58033,                0.99449,              0.0071092,              0.0071092,              0.0071092
                    878,                0.84466,                0.80716,                 1.1441,                 0.9295,                0.87322,                0.91935,                  0.789,                0.62109,                0.58299,                0.99054,              0.0071059,              0.0071059,              0.0071059
                    879,                0.82754,                0.80315,                 1.1341,                 0.9253,                0.86954,                0.91767,                0.78745,                0.62346,                0.58041,                0.99162,              0.0071026,              0.0071026,              0.0071026
                    880,                0.81471,                0.79601,                 1.1318,                0.93038,                0.86355,                0.91918,                0.78599,                 0.6253,                0.57548,                0.99478,              0.0070993,              0.0070993,              0.0070993
                    881,                0.81166,                0.77275,                 1.1222,                0.91437,                0.87473,                0.91968,                0.78975,                 0.6267,                0.57382,                0.99306,               0.007096,               0.007096,               0.007096
                    882,                0.81898,                0.79374,                 1.1397,                0.92422,                0.87791,                0.91933,                0.79108,                0.62637,                0.56856,                0.99328,              0.0070927,              0.0070927,              0.0070927
                    883,                0.83752,                0.81656,                  1.124,                0.92576,                0.87528,                0.91907,                0.78934,                0.62423,                0.56862,                 0.9913,              0.0070894,              0.0070894,              0.0070894
                    884,                0.86293,                0.78692,                 1.1219,                0.92486,                 0.8745,                0.92027,                0.79659,                0.62318,                0.56961,                 0.9906,              0.0070861,              0.0070861,              0.0070861
                    885,                0.86185,                0.78413,                 1.1171,                0.91901,                 0.8791,                0.92048,                0.79178,                 0.6207,                0.56549,                0.99077,              0.0070828,              0.0070828,              0.0070828
                    886,                0.84113,                 0.7994,                 1.1338,                0.92966,                0.87494,                0.92404,                0.79655,                0.62128,                0.56133,                0.98963,              0.0070795,              0.0070795,              0.0070795
                    887,                0.84848,                0.79087,                 1.1275,                0.93328,                 0.8736,                0.92457,                0.79454,                0.61753,                0.55952,                0.98951,              0.0070762,              0.0070762,              0.0070762
                    888,                 0.8186,                0.77915,                 1.1399,                0.92581,                0.88296,                  0.925,                0.79007,                0.61832,                0.55969,                0.98814,              0.0070729,              0.0070729,              0.0070729
                    889,                0.84501,                0.81819,                  1.141,                0.92888,                0.87753,                0.92308,                0.78706,                0.61957,                 0.5661,                0.98922,              0.0070696,              0.0070696,              0.0070696
                    890,                0.82628,                0.76302,                 1.1144,                0.93815,                0.87001,                0.92327,                0.78948,                0.62056,                0.56881,                0.99018,              0.0070663,              0.0070663,              0.0070663
                    891,                0.82505,                0.75226,                 1.1188,                0.94287,                0.86994,                0.92441,                0.78735,                0.62322,                0.56903,                0.98976,               0.007063,               0.007063,               0.007063
                    892,                0.83889,                0.77768,                 1.1384,                0.93387,                0.87769,                0.92037,                0.79282,                0.62096,                0.56024,                0.98779,              0.0070597,              0.0070597,              0.0070597
                    893,                0.83228,                 0.7893,                 1.1296,                0.94209,                0.87036,                0.92279,                0.79597,                 0.6224,                0.55703,                0.98978,              0.0070564,              0.0070564,              0.0070564
                    894,                 0.8324,                0.80446,                 1.1247,                0.95489,                0.85648,                0.92076,                0.79809,                0.62798,                0.55935,                0.99259,              0.0070531,              0.0070531,              0.0070531
                    895,                0.84453,                0.77837,                 1.1296,                0.93039,                0.87072,                0.92266,                 0.7966,                0.62635,                0.55525,                0.99081,              0.0070498,              0.0070498,              0.0070498
                    896,                0.80298,                0.76984,                  1.114,                0.92623,                0.87241,                0.92157,                0.79639,                0.61902,                0.55773,                0.98575,              0.0070465,              0.0070465,              0.0070465
                    897,                0.82765,                0.77115,                 1.1143,                 0.9063,                0.87983,                0.92184,                0.79737,                0.61779,                0.56644,                0.98464,              0.0070432,              0.0070432,              0.0070432
                    898,                0.81192,                0.78286,                 1.1327,                0.94541,                0.85326,                0.92056,                0.79612,                 0.6162,                0.56555,                0.98667,              0.0070399,              0.0070399,              0.0070399
                    899,                0.82354,                0.76068,                 1.1124,                0.94932,                0.85552,                0.92139,                0.79463,                0.61873,                0.56609,                0.98737,              0.0070366,              0.0070366,              0.0070366
                    900,                0.85445,                0.80276,                 1.1501,                0.94337,                0.85585,                0.91907,                0.79362,                0.62108,                0.56107,                0.98449,              0.0070333,              0.0070333,              0.0070333
                    901,                0.81528,                0.79645,                 1.1347,                0.93094,                0.86691,                0.91956,                0.79726,                0.62352,                0.56307,                  0.985,                0.00703,                0.00703,                0.00703
                    902,                0.81597,                0.80467,                 1.1178,                0.94319,                 0.8633,                0.92195,                0.79862,                0.62017,                0.56389,                0.98367,              0.0070267,              0.0070267,              0.0070267
                    903,                0.86634,                0.81334,                 1.1313,                 0.9377,                0.86203,                0.91936,                0.79158,                0.62837,                 0.5717,                0.98708,              0.0070234,              0.0070234,              0.0070234
                    904,                0.85556,                0.79186,                  1.139,                0.93302,                0.86994,                0.91966,                0.79121,                0.62402,                0.57117,                0.98425,              0.0070201,              0.0070201,              0.0070201
                    905,                0.79866,                0.76345,                 1.1094,                0.92687,                0.87735,                0.92055,                0.79248,                0.61366,                0.56648,                0.98082,              0.0070168,              0.0070168,              0.0070168
                    906,                0.84017,                0.78677,                 1.1164,                0.91943,                0.87622,                0.92217,                0.79432,                0.61503,                 0.5672,                 0.9801,              0.0070135,              0.0070135,              0.0070135
                    907,                0.79597,                0.77235,                 1.1175,                0.92773,                0.87043,                0.92141,                0.79251,                0.61149,                0.56265,                0.98099,              0.0070102,              0.0070102,              0.0070102
                    908,                0.85128,                0.79547,                 1.1409,                0.93417,                 0.8674,                0.92294,                0.79279,                0.61269,                0.55989,                0.97964,              0.0070069,              0.0070069,              0.0070069
                    909,                0.80135,                0.77617,                 1.1076,                0.93051,                 0.8666,                 0.9192,                0.79623,                0.61185,                0.56135,                0.97878,              0.0070036,              0.0070036,              0.0070036
                    910,                0.82766,                0.77468,                 1.1192,                 0.9336,                0.87024,                0.92249,                0.79935,                0.61675,                0.56219,                0.98156,              0.0070003,              0.0070003,              0.0070003
                    911,                0.82894,                0.79775,                 1.1282,                0.92883,                0.87138,                0.92428,                0.79894,                0.61561,                0.55646,                0.98102,               0.006997,               0.006997,               0.006997
                    912,                0.77244,                0.72907,                 1.1065,                0.92057,                0.87957,                0.92531,                0.79724,                0.61538,                0.55571,                0.98097,              0.0069937,              0.0069937,              0.0069937
                    913,                0.83967,                 0.7731,                   1.12,                0.90999,                0.88566,                0.92267,                0.80275,                0.61188,                0.55416,                0.97797,              0.0069904,              0.0069904,              0.0069904
                    914,                0.84726,                0.80943,                 1.1419,                0.92307,                0.88015,                0.92193,                0.80338,                0.61422,                0.55081,                0.97862,              0.0069871,              0.0069871,              0.0069871
                    915,                0.82664,                0.78288,                 1.1282,                0.93858,                0.87366,                0.92559,                0.80354,                 0.6162,                0.55237,                0.98071,              0.0069838,              0.0069838,              0.0069838
                    916,                 0.8328,                0.76922,                 1.1099,                 0.9317,                0.87371,                 0.9232,                0.79766,                0.61064,                 0.5482,                0.97916,              0.0069805,              0.0069805,              0.0069805
                    917,                0.77748,                 0.7239,                 1.0927,                 0.9201,                0.88887,                0.92336,                0.79783,                0.60488,                0.54823,                0.97651,              0.0069772,              0.0069772,              0.0069772
                    918,                0.78508,                   0.74,                 1.1017,                0.92441,                0.87634,                  0.921,                0.79706,                0.60898,                0.54869,                0.97875,              0.0069739,              0.0069739,              0.0069739
                    919,                0.75815,                0.72482,                 1.1036,                0.92157,                0.88143,                0.92101,                0.79692,                0.61068,                0.54916,                0.98035,              0.0069706,              0.0069706,              0.0069706
                    920,                0.81147,                0.78388,                 1.1478,                 0.9385,                 0.8653,                0.92088,                 0.8039,                0.60364,                0.54885,                0.98057,              0.0069673,              0.0069673,              0.0069673
                    921,                0.80713,                0.75931,                 1.1132,                0.94874,                0.86241,                0.92381,                0.80156,                0.60609,                0.55055,                0.98184,               0.006964,               0.006964,               0.006964
                    922,                0.83229,                0.76915,                 1.1072,                0.94717,                0.86045,                0.92002,                0.79979,                0.60471,                0.55206,                0.98078,              0.0069607,              0.0069607,              0.0069607
                    923,                0.81425,                0.75642,                 1.1111,                0.95639,                0.85967,                0.92215,                0.79648,                0.61191,                0.55869,                0.98005,              0.0069574,              0.0069574,              0.0069574
                    924,                0.84215,                0.75578,                  1.094,                0.95699,                0.85757,                0.92273,                0.79722,                0.61089,                0.55994,                 0.9793,              0.0069541,              0.0069541,              0.0069541
                    925,                0.79635,                0.76722,                 1.1253,                0.95749,                0.85224,                0.92266,                0.80046,                0.60746,                0.55688,                0.97727,              0.0069508,              0.0069508,              0.0069508
                    926,                0.81498,                0.76016,                 1.0987,                0.94963,                0.86245,                 0.9223,                0.79928,                0.61131,                0.55605,                0.98172,              0.0069475,              0.0069475,              0.0069475
                    927,                0.81124,                0.78803,                 1.1302,                0.91976,                0.88249,                0.92231,                 0.8037,                0.61074,                0.55309,                 0.9813,              0.0069442,              0.0069442,              0.0069442
                    928,                0.83125,                0.77831,                 1.1313,                0.93996,                0.86953,                0.92199,                0.79823,                0.61681,                0.55274,                0.98334,              0.0069409,              0.0069409,              0.0069409
                    929,                0.84723,                0.79507,                 1.1337,                0.93344,                0.87679,                0.92182,                0.79677,                0.61134,                0.54853,                0.97897,              0.0069376,              0.0069376,              0.0069376
                    930,                0.79905,                0.73381,                 1.1007,                0.93233,                0.87646,                 0.9221,                  0.794,                0.61604,                0.54744,                0.97983,              0.0069343,              0.0069343,              0.0069343
                    931,                0.82281,                0.74142,                  1.096,                0.93763,                0.87311,                0.92382,                0.79602,                0.61954,                0.55149,                0.98179,               0.006931,               0.006931,               0.006931
                    932,                0.84686,                0.77234,                 1.1107,                0.93773,                0.86752,                0.92189,                0.79958,                0.61504,                0.54603,                0.98059,              0.0069277,              0.0069277,              0.0069277
                    933,                0.81844,                0.75669,                 1.1178,                0.93615,                0.86868,                0.92121,                0.79789,                0.61355,                0.55152,                0.98069,              0.0069244,              0.0069244,              0.0069244
                    934,                0.82219,                0.79235,                 1.1384,                0.93399,                0.86442,                0.92151,                0.79283,                0.61472,                0.55227,                0.98065,              0.0069211,              0.0069211,              0.0069211
                    935,                0.81248,                0.78835,                 1.1293,                0.91469,                0.88706,                0.92402,                0.79701,                0.60971,                0.55133,                0.97806,              0.0069178,              0.0069178,              0.0069178
                    936,                0.84959,                0.78315,                 1.1292,                0.92349,                0.87866,                0.92323,                0.80342,                0.60553,                0.55353,                0.97429,              0.0069145,              0.0069145,              0.0069145
                    937,                0.78176,                0.73563,                 1.1235,                0.94398,                0.86679,                0.92514,                0.80011,                0.60408,                  0.557,                0.97497,              0.0069112,              0.0069112,              0.0069112
                    938,                0.81042,                0.78295,                 1.1285,                0.93524,                0.87616,                0.92653,                0.80105,                0.60644,                0.55207,                0.97776,              0.0069079,              0.0069079,              0.0069079
                    939,                0.77801,                0.75667,                 1.1083,                0.94406,                0.87226,                0.92494,                0.79932,                0.60529,                0.54718,                0.97926,              0.0069046,              0.0069046,              0.0069046
                    940,                0.78372,                0.76129,                 1.1196,                0.93711,                0.87661,                 0.9264,                0.79654,                0.60467,                0.54454,                0.97861,              0.0069013,              0.0069013,              0.0069013
                    941,                0.82975,                0.76328,                  1.108,                0.93282,                0.87485,                0.92615,                0.79484,                0.60306,                 0.5416,                0.97875,               0.006898,               0.006898,               0.006898
                    942,                0.79999,                0.78855,                  1.107,                0.92102,                0.87963,                0.92444,                0.79818,                0.59684,                0.54201,                0.97229,              0.0068947,              0.0068947,              0.0068947
                    943,                0.81999,                0.77214,                 1.1217,                0.92772,                0.87295,                0.92321,                0.80139,                0.59905,                0.54219,                0.97209,              0.0068914,              0.0068914,              0.0068914
                    944,                0.84915,                0.76538,                 1.1161,                0.92636,                0.88052,                0.92434,                0.80488,                0.59888,                0.54287,                0.97139,              0.0068881,              0.0068881,              0.0068881
                    945,                0.80061,                0.77634,                 1.1169,                0.93481,                0.87748,                0.92449,                0.80336,                0.60426,                0.54173,                0.97057,              0.0068848,              0.0068848,              0.0068848
                    946,                0.86643,                0.77658,                 1.1282,                0.91265,                0.88627,                0.91894,                0.79698,                0.60433,                0.53876,                0.97013,              0.0068815,              0.0068815,              0.0068815
                    947,                0.78678,                0.74119,                 1.1008,                0.92693,                0.88655,                0.92396,                0.80072,                0.60577,                0.53366,                 0.9703,              0.0068782,              0.0068782,              0.0068782
                    948,                0.79655,                0.74699,                 1.1066,                0.92535,                0.88229,                0.92849,                0.80225,                0.60023,                0.53478,                0.96818,              0.0068749,              0.0068749,              0.0068749
                    949,                0.82688,                  0.813,                 1.1294,                0.92576,                0.88199,                 0.9265,                0.80324,                0.60201,                0.53338,                0.96908,              0.0068716,              0.0068716,              0.0068716
                    950,                0.78414,                0.74186,                 1.1146,                0.91994,                0.87356,                0.92509,                0.79775,                0.60329,                0.54169,                0.97194,              0.0068683,              0.0068683,              0.0068683
                    951,                0.82168,                0.78518,                 1.1196,                0.94016,                0.86471,                0.92654,                0.80329,                0.60658,                0.54477,                0.97528,               0.006865,               0.006865,               0.006865
                    952,                0.84627,                0.78806,                 1.1302,                0.92227,                0.87672,                0.92521,                0.80156,                0.60654,                0.54756,                 0.9779,              0.0068617,              0.0068617,              0.0068617
                    953,                0.80115,                0.75346,                 1.1152,                0.93873,                0.86877,                0.92422,                0.80347,                0.60166,                0.54918,                0.97591,              0.0068584,              0.0068584,              0.0068584
